,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,,backpack,umbrella,,,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,,dining table,,,toilet,,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,,book,clock,vase,scissors,teddy bear,hair drier,toothbrush,
suitcase,0.6411323896752706,0.0466278101582015,0.13072439633638633,0.026644462947543718,0.03205661948376353,0.0466278101582015,0.06952539550374688,0.06328059950041633,0.011656952539550375,0.029558701082431308,0.004995836802664446,0.0,0.007077435470441299,0.0033305578684429647,0.06036636136552872,0.004995836802664446,0.09159034138218151,0.03372189841798501,0.004163197335553705,0.0020815986677768525,0.0029142381348875937,0.0012489592006661116,0.0004163197335553706,0.0008326394671107412,0.0004163197335553706,0.0,0.28892589508742716,0.03538717735220649,0.0,0.0,0.3276436303080766,0.04746044962531224,1.0,0.0016652789342214824,0.0016652789342214824,0.0004163197335553706,0.00791007493755204,0.0012489592006661116,0.0012489592006661116,0.0012489592006661116,0.0066611157368859295,0.0008326394671107412,0.003746877601998335,0.05537052456286427,0.0,0.004163197335553705,0.03413821815154039,0.0029142381348875937,0.0033305578684429647,0.004995836802664446,0.017069109075770195,0.0029142381348875937,0.0029142381348875937,0.0008326394671107412,0.002497918401332223,0.0,0.0008326394671107412,0.0008326394671107412,0.0020815986677768525,0.002497918401332223,0.002497918401332223,0.12656119900083265,0.035803497085761866,0.03288925895087427,0.08492922564529559,0.0,0.034970857618651124,0.0,0.0,0.0020815986677768525,0.0,0.053288925895087436,0.027893422148209824,0.0066611157368859295,0.011240632805995004,0.0066611157368859295,0.04870940882597835,0.007077435470441299,0.007077435470441299,0.0004163197335553706,0.011656952539550375,0.00791007493755204,0.0,0.07951706910907577,0.029558701082431308,0.009575353871773521,0.0016652789342214824,0.013322231473771859,0.002497918401332223,0.0008326394671107412,0.0
frisbee,0.8337912087912088,0.014652014652014654,0.12545787545787546,0.0018315018315018317,0.0013736263736263737,0.0013736263736263737,0.0,0.040293040293040296,0.016483516483516484,0.0013736263736263737,0.0018315018315018317,0.0,0.0032051282051282055,0.0018315018315018317,0.06227106227106227,0.007326007326007327,0.00045787545787545793,0.23855311355311354,0.00045787545787545793,0.0,0.0009157509157509159,0.0,0.0013736263736263737,0.0,0.0,0.0,0.05769230769230769,0.027014652014652016,0.0,0.0,0.03708791208791209,0.0027472527472527475,0.0018315018315018317,1.0,0.0,0.0,0.017857142857142856,0.0027472527472527475,0.0013736263736263737,0.00045787545787545793,0.00045787545787545793,0.00045787545787545793,0.0022893772893772895,0.027014652014652016,0.0,0.00045787545787545793,0.014194139194139194,0.0009157509157509159,0.0009157509157509159,0.0,0.0027472527472527475,0.0013736263736263737,0.0,0.00045787545787545793,0.0,0.0,0.0,0.0,0.0009157509157509159,0.0,0.0009157509157509159,0.06043956043956044,0.004578754578754579,0.008241758241758242,0.0022893772893772895,0.0,0.020604395604395604,0.0,0.0,0.0,0.0,0.0027472527472527475,0.0022893772893772895,0.0,0.0009157509157509159,0.00045787545787545793,0.006868131868131868,0.00045787545787545793,0.00045787545787545793,0.00045787545787545793,0.00045787545787545793,0.0018315018315018317,0.0,0.0032051282051282055,0.005952380952380952,0.0,0.00045787545787545793,0.00045787545787545793,0.0,0.0,0.0
skis,0.9876703439325114,0.0012978585334198574,0.024010382868267358,0.0006489292667099287,0.0006489292667099287,0.003569110966904608,0.000973393900064893,0.010058403634003893,0.006489292667099286,0.002920181700194679,0.0,0.0,0.0022712524334847503,0.0006489292667099287,0.021090201168072684,0.000973393900064893,0.00032446463335496434,0.01654769630110318,0.0025957170668397147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21122647631408178,0.0025957170668397147,0.0,0.0,0.008436080467229072,0.0016223231667748216,0.0012978585334198574,0.0,1.0,0.1482803374432187,0.0,0.0012978585334198574,0.0,0.000973393900064893,0.00032446463335496434,0.0012978585334198574,0.0,0.003893575600259572,0.0,0.00032446463335496434,0.0025957170668397147,0.0,0.00032446463335496434,0.0,0.000973393900064893,0.00032446463335496434,0.0,0.0,0.00032446463335496434,0.0,0.0,0.0,0.0,0.0,0.0006489292667099287,0.008760545100584037,0.0006489292667099287,0.0016223231667748216,0.00032446463335496434,0.0,0.001946787800129786,0.0,0.0,0.0,0.0,0.0012978585334198574,0.00032446463335496434,0.00032446463335496434,0.0,0.00032446463335496434,0.004218040233614536,0.00032446463335496434,0.00032446463335496434,0.0,0.00032446463335496434,0.00032446463335496434,0.0,0.00032446463335496434,0.0012978585334198574,0.0,0.0,0.000973393900064893,0.0,0.00032446463335496434,0.0
snowboard,0.9806529625151149,0.0006045949214026603,0.02418379685610641,0.0006045949214026603,0.0,0.0018137847642079807,0.0006045949214026603,0.013301088270858526,0.0036275695284159614,0.003022974607013301,0.0006045949214026603,0.0,0.002418379685610641,0.0,0.018742442563482467,0.0,0.0,0.004836759371221282,0.0006045949214026603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11305925030229746,0.0012091898428053206,0.0,0.0,0.007859733978234583,0.0006045949214026603,0.0006045949214026603,0.0,0.2762998790810157,1.0,0.0006045949214026603,0.004232164449818622,0.0,0.0012091898428053206,0.013905683192261185,0.007255139056831923,0.0,0.002418379685610641,0.0,0.0,0.0012091898428053206,0.0,0.0,0.0,0.0006045949214026603,0.0006045949214026603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010278113663845224,0.003022974607013301,0.0018137847642079807,0.0012091898428053206,0.0,0.0018137847642079807,0.0,0.0,0.0,0.0,0.0006045949214026603,0.0006045949214026603,0.0,0.002418379685610641,0.0006045949214026603,0.003022974607013301,0.0,0.0,0.0,0.0,0.0,0.0,0.0012091898428053206,0.0018137847642079807,0.0,0.0,0.0006045949214026603,0.0,0.0,0.0
sports ball,0.9612857813233223,0.010323791647114031,0.0685124354763022,0.002580947911778508,0.0004692632566870014,0.0035194744251525103,0.0004692632566870014,0.016658845612388548,0.006100422336931017,0.0023463162834350066,0.002580947911778508,0.0,0.0014077897700610041,0.0,0.10065696855936179,0.002111684655091506,0.004223369310183012,0.019474425152510556,0.0035194744251525103,0.0002346316283435007,0.0004692632566870014,0.007273580478648521,0.003754106053496011,0.0002346316283435007,0.0002346316283435007,0.0,0.0358986391365556,0.02369779446269357,0.0,0.0,0.022993899577663065,0.012904739558892537,0.004458000938526514,0.009150633505396527,0.0,0.0002346316283435007,1.0,0.0056311590802440165,0.22031909901454713,0.2705302674800563,0.0030502111684655086,0.003754106053496011,0.42749882684185825,0.027686532144533083,0.0,0.0009385265133740028,0.01431252932895354,0.001642421398404505,0.0014077897700610041,0.0007038948850305021,0.004223369310183012,0.0002346316283435007,0.0007038948850305021,0.0004692632566870014,0.0002346316283435007,0.0,0.0004692632566870014,0.0004692632566870014,0.0014077897700610041,0.0009385265133740028,0.0023463162834350066,0.15837634913186296,0.0056311590802440165,0.008212106992022525,0.0035194744251525103,0.0,0.010089160018770528,0.0,0.0,0.0,0.0,0.00961989676208353,0.003754106053496011,0.00328484279680901,0.003754106053496011,0.0030502111684655086,0.01055842327545753,0.0009385265133740028,0.0007038948850305021,0.0,0.0004692632566870014,0.0009385265133740028,0.0,0.01055842327545753,0.013374002815579539,0.0011731581417175033,0.0014077897700610041,0.003988737681839511,0.0004692632566870014,0.0004692632566870014,0.0
kite,0.9283502874834143,0.03272888102609465,0.11543564794338788,0.00442282176028306,0.006634232640424591,0.014153029632905795,0.0013268465280849183,0.044228217602830605,0.054842989827509944,0.00442282176028306,0.0013268465280849183,0.0,0.0026536930561698365,0.0004422821760283061,0.03272888102609465,0.01901813356921716,0.0008845643520566122,0.02697921273772667,0.0004422821760283061,0.0004422821760283061,0.0008845643520566122,0.0,0.0,0.0,0.0,0.0,0.0725342768686422,0.03936311366651924,0.0,0.0,0.07164971251658557,0.0017691287041132243,0.0013268465280849183,0.0026536930561698365,0.0017691287041132243,0.0030959752321981426,0.010614772224679346,1.0,0.0,0.0004422821760283061,0.00221141088014153,0.0729765590446705,0.0,0.006191950464396285,0.0,0.0017691287041132243,0.003980539584254755,0.0,0.0004422821760283061,0.0,0.0013268465280849183,0.0004422821760283061,0.0013268465280849183,0.0004422821760283061,0.0,0.0004422821760283061,0.0,0.0,0.0,0.0,0.0004422821760283061,0.045112781954887216,0.0004422821760283061,0.0035382574082264487,0.0,0.0,0.006191950464396285,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0,0.0,0.0,0.0004422821760283061,0.004865103936311367,0.0,0.0,0.0,0.0,0.0008845643520566122,0.0,0.0017691287041132243,0.0035382574082264487,0.0008845643520566122,0.0013268465280849183,0.004865103936311367,0.0,0.0,0.0
baseball bat,0.9884277733439745,0.006783719074221868,0.053471667996807665,0.0007980845969672787,0.0007980845969672787,0.0015961691939345574,0.0,0.013966480446927377,0.0023942537909018356,0.0011971268954509178,0.0027932960893854754,0.0,0.0015961691939345574,0.0,0.17198723064644852,0.0007980845969672787,0.0007980845969672787,0.0039904229848363925,0.0,0.0,0.0,0.00039904229848363934,0.0,0.0,0.0,0.0,0.026336791699920193,0.007182761372705507,0.0,0.0,0.014365522745411015,0.011971268954509178,0.0011971268954509178,0.0011971268954509178,0.0,0.0,0.37470071827613727,0.0,1.0,0.6644054269752594,0.00039904229848363934,0.0,0.0011971268954509178,0.03192338387869114,0.0,0.0007980845969672787,0.018355945730247406,0.0,0.00039904229848363934,0.0,0.0015961691939345574,0.0,0.00039904229848363934,0.00039904229848363934,0.0,0.0,0.0,0.00039904229848363934,0.0,0.0007980845969672787,0.0007980845969672787,0.14804469273743018,0.0015961691939345574,0.0011971268954509178,0.0,0.0,0.0015961691939345574,0.0,0.0,0.0,0.0,0.005586592178770951,0.0,0.00039904229848363934,0.00039904229848363934,0.00039904229848363934,0.009976057462090984,0.0,0.00039904229848363934,0.0,0.0,0.00039904229848363934,0.0,0.004788507581803671,0.0039904229848363925,0.0,0.0007980845969672787,0.00039904229848363934,0.0,0.0,0.0
baseball glove,0.98972993533663,0.00494484594903005,0.05249144161278052,0.0,0.0007607455306200077,0.002282236591860023,0.0,0.012171928489920124,0.0007607455306200077,0.0019018638265500191,0.0011411182959300114,0.0,0.0015214910612400155,0.0,0.14378090528718143,0.0007607455306200077,0.0011411182959300114,0.004184100418410042,0.00038037276531000387,0.0,0.00038037276531000387,0.0,0.0,0.0,0.0,0.0,0.020159756561430205,0.005705591479650058,0.0,0.0,0.009509319132750096,0.0098896918980601,0.0011411182959300114,0.00038037276531000387,0.0011411182959300114,0.0007607455306200077,0.43856979840243443,0.00038037276531000387,0.6333206542411564,1.0,0.0007607455306200077,0.0,0.00038037276531000387,0.024343856979840248,0.0,0.0,0.015595283377710158,0.0,0.0,0.0,0.00038037276531000387,0.0,0.00038037276531000387,0.0,0.00038037276531000387,0.0,0.0,0.00038037276531000387,0.00038037276531000387,0.0,0.0011411182959300114,0.13427158615443135,0.0011411182959300114,0.0015214910612400155,0.00038037276531000387,0.0,0.0011411182959300114,0.0,0.0,0.0,0.0,0.0038037276531000383,0.0,0.0,0.00038037276531000387,0.0,0.006466337010270064,0.0,0.0,0.0,0.0,0.0,0.0,0.002662609357170027,0.0034233548877900346,0.0,0.0,0.0,0.0,0.0,0.0
skateboard,0.9830264672036824,0.07077100115074798,0.17865362485615652,0.00863060989643268,0.0005753739930955121,0.014096662830840045,0.00287686996547756,0.04459148446490218,0.007192174913693902,0.024165707710011506,0.009205983889528193,0.0,0.006904487917146145,0.0020138089758342925,0.09263521288837745,0.0060414269275028765,0.0008630609896432681,0.022727272727272728,0.00028768699654775604,0.0,0.0,0.0,0.00028768699654775604,0.0,0.0,0.0,0.09090909090909091,0.015822784810126583,0.0,0.0,0.04257767548906789,0.00575373993095512,0.004602991944764097,0.00028768699654775604,0.00028768699654775604,0.006616800920598388,0.003739930955120828,0.00143843498273878,0.00028768699654775604,0.0005753739930955121,1.0,0.0031645569620253164,0.0,0.021288837744533946,0.0,0.00028768699654775604,0.007479861910241656,0.0,0.0,0.00028768699654775604,0.0017261219792865361,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0,0.0005753739930955121,0.0005753739930955121,0.0,0.00028768699654775604,0.02474108170310702,0.003739930955120828,0.012658227848101266,0.00143843498273878,0.0,0.008918296892980437,0.0,0.0,0.0,0.0,0.0017261219792865361,0.00287686996547756,0.0,0.00028768699654775604,0.00028768699654775604,0.01524741081703107,0.0,0.0005753739930955121,0.0,0.00028768699654775604,0.0008630609896432681,0.0,0.00287686996547756,0.003739930955120828,0.0008630609896432681,0.0,0.0008630609896432681,0.0,0.0,0.0
surfboard,0.9652897303499713,0.010900745840504877,0.03843947217441193,0.0020080321285140565,0.0008605851979345956,0.0034423407917383822,0.0005737234652897304,0.014056224899598393,0.05048766494549627,0.0022948938611589216,0.0008605851979345956,0.0,0.0011474469305794608,0.0,0.00889271371199082,0.016064257028112452,0.0005737234652897304,0.030120481927710843,0.0002868617326448652,0.0002868617326448652,0.0002868617326448652,0.0,0.0,0.0002868617326448652,0.0002868617326448652,0.0,0.023522662076878947,0.02380952380952381,0.0,0.0,0.01778542742398164,0.0011474469305794608,0.0005737234652897304,0.0002868617326448652,0.0011474469305794608,0.0034423407917383822,0.004589787722317843,0.047332185886402756,0.0,0.0,0.003155479059093517,1.0,0.0,0.006024096385542169,0.0,0.0008605851979345956,0.004302925989672978,0.0,0.0,0.0002868617326448652,0.0005737234652897304,0.0008605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0005737234652897304,0.0002868617326448652,0.0005737234652897304,0.024670109007458405,0.0008605851979345956,0.003155479059093517,0.0017211703958691911,0.0,0.0051635111876075735,0.0,0.0,0.0,0.0,0.0008605851979345956,0.0005737234652897304,0.0002868617326448652,0.0005737234652897304,0.0,0.003155479059093517,0.0002868617326448652,0.0,0.0,0.0,0.0002868617326448652,0.0,0.0025817555938037868,0.0034423407917383822,0.0005737234652897304,0.0,0.0005737234652897304,0.0,0.0,0.0
tennis racket,0.9902769593400118,0.004124926340601061,0.043606364172068354,0.0011785503830288747,0.0008839127872716559,0.0023571007660577493,0.0,0.007365939893930466,0.0005892751915144373,0.0020624631703005307,0.0005892751915144373,0.0,0.0014731879787860931,0.0,0.08426635238656452,0.00029463759575721867,0.0011785503830288747,0.004124926340601061,0.00029463759575721867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038302887448438426,0.013553329404832056,0.0,0.0,0.024749558043606366,0.023865645256334708,0.0026517383618149676,0.0014731879787860931,0.0,0.0,0.5368296994696523,0.0,0.0008839127872716559,0.00029463759575721867,0.0,0.0,1.0,0.030936947554507956,0.0,0.00029463759575721867,0.006187389510901592,0.0,0.0,0.0,0.0011785503830288747,0.00029463759575721867,0.0,0.0,0.00029463759575721867,0.0,0.00029463759575721867,0.00029463759575721867,0.0,0.0,0.0,0.20153211549793756,0.0026517383618149676,0.0173836181496759,0.0,0.0,0.0017678255745433118,0.0,0.0,0.0,0.0,0.003241013553329405,0.0011785503830288747,0.00029463759575721867,0.0008839127872716559,0.00029463759575721867,0.009133765468473777,0.00029463759575721867,0.0005892751915144373,0.0,0.00029463759575721867,0.0008839127872716559,0.0,0.0038302887448438423,0.024454920447849148,0.0008839127872716559,0.00029463759575721867,0.0005892751915144373,0.0,0.00029463759575721867,0.0
bottle,0.5365251146923891,0.01929184801788025,0.028231972709093046,0.006940359957652041,0.00117633219621221,0.003881896247500294,0.0030584637101517464,0.012822020938713092,0.008234325373485472,0.004470062345606399,0.0015292318550758732,0.0,0.0016468650746970944,0.00035289965886366306,0.03611339842371485,0.006940359957652041,0.035289965886366306,0.026702740854017172,0.004352429125985178,0.0018821315139395365,0.001999764733560757,0.0017644982943183154,0.000588166098106105,0.00011763321962122103,0.0009410657569697683,0.0,0.04917068580167039,0.024702976120456414,0.0,0.0,0.07493236089871778,0.02729090695212328,0.015645218209622395,0.006940359957652041,0.0014115986354546522,0.00047053287848488413,0.013880719915304082,0.0016468650746970944,0.00941065756969768,0.007528526055758146,0.008704858251970355,0.0024702976120456414,0.012351488060228207,1.0,0.0,0.13116103987766145,0.3498411951535113,0.10869309493000823,0.16598047288554288,0.13810139983531347,0.2570285848723679,0.03434890012939654,0.030114104223032585,0.05493471356311022,0.033996000470532875,0.01929184801788025,0.02446770968121397,0.0251735089989413,0.07787319138924832,0.016703917186213387,0.04928831902129161,0.2800846959181273,0.06916833313727797,0.08998941301023408,0.03387836725091165,0.0,0.33701917421479827,0.0,0.0,0.06246323961886836,0.0,0.07704975885189977,0.06387483825432301,0.032113868956593336,0.04940595224091283,0.03281966827432067,0.07293259616515703,0.07057993177273261,0.1326902717327373,0.013527820256440417,0.20868133160804608,0.11680978708387248,0.0,0.10928126102811432,0.050229384778261374,0.0805787554405364,0.018938948359016584,0.015292318550758733,0.005175861663333725,0.032466768615457,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wine glass,0.6502171338333991,0.005527043031977892,0.01855507303592578,0.002368732727990525,0.0003947887879984209,0.0003947887879984209,0.002368732727990525,0.00473746545598105,0.0051322542439794705,0.0007895775759968418,0.0011843663639952626,0.0,0.0007895775759968418,0.0003947887879984209,0.011843663639952625,0.00473746545598105,0.012633241215949468,0.00986971969996052,0.0015791551519936835,0.0007895775759968418,0.0,0.0,0.0003947887879984209,0.0,0.0,0.0,0.017765495459928938,0.020923805763916305,0.0,0.0,0.07974733517568101,0.0813264903276747,0.0039478878799842085,0.0003947887879984209,0.0003947887879984209,0.0,0.0015791551519936835,0.0015791551519936835,0.0007895775759968418,0.0,0.0003947887879984209,0.0011843663639952626,0.0003947887879984209,0.4401894986182392,0.0,1.0,0.44216344255823137,0.2633241215949467,0.28701144887485197,0.19068298460323727,0.2976707461508093,0.016975917883932094,0.02329253849190683,0.0757994472956968,0.02289774970390841,0.03158310303987367,0.03671535728385313,0.010264508487958941,0.11251480457954995,0.012238452427951045,0.09593367548361625,0.39636794315041457,0.08764311093564942,0.11093564942755625,0.009080142123963679,0.0,0.6514015001973943,0.0,0.0,0.0019739439399921043,0.0,0.05724437425977102,0.03750493485984998,0.006711409395973154,0.03829451243584682,0.011054086063955785,0.07145677062771416,0.03513620213185945,0.06948282668772207,0.007106198183971575,0.06869324911172522,0.05132254243979471,0.0,0.08803789972364785,0.04658507698381366,0.11330438215554678,0.007500986971969996,0.009080142123963679,0.0,0.0015791551519936835,0.0
cup,0.5275873326803787,0.010556099684405266,0.026009359016215036,0.003808901947981282,0.0007617803895962564,0.0019588638589618022,0.0011970834693655458,0.007073675046250952,0.004788333877462183,0.003155947328327348,0.001632386549134835,0.0,0.001632386549134835,0.0014147350092501903,0.026988790945695937,0.007835455435847209,0.02883882903471542,0.02176515398846447,0.0025029927086734137,0.0009794319294809011,0.0009794319294809011,0.000652954619653934,0.0004353030797692894,0.000326477309826967,0.0011970834693655458,0.0,0.02949178365436935,0.01958863858961802,0.0,0.0,0.05963652192839264,0.03819784524975514,0.008923713135270432,0.003373598868211992,0.0008706061595385788,0.0002176515398846447,0.006638371966481663,0.0009794319294809011,0.005005985417346827,0.004461856567635216,0.0028294700185003806,0.001632386549134835,0.002285341168788769,0.3236478398084666,0.0,0.12188486233540102,1.0,0.20491892480139295,0.2191751006638372,0.20361301556208508,0.30645336815757973,0.03243007944281206,0.025791707476330396,0.10501686799434104,0.030144738274023284,0.029274132114484708,0.034933072151485466,0.03232125367286973,0.1096963761018609,0.04407443682664054,0.08967243443247361,0.3207095440200239,0.07835455435847208,0.08553705517466535,0.024050495157253236,0.0,0.5091957775601261,0.0,0.0,0.02285341168788769,0.0,0.09326368484057024,0.0940254652301665,0.053977581891391874,0.0531069757318533,0.05658940037000761,0.0906518663619545,0.05180106649254543,0.08760474480356949,0.008814887365328108,0.12112308194580476,0.06496898465556643,0.0,0.12047012732615081,0.04113614103819784,0.08314288823593426,0.018282729350310153,0.014365001632386548,0.00326477309826967,0.021221025138752857,0.0
fork,0.49760900140646974,0.0042194092827004225,0.017721518987341773,0.0016877637130801688,0.0,0.0,0.0002812939521800282,0.00309423347398031,0.0036568213783403658,0.0,0.0,0.0,0.0008438818565400844,0.0005625879043600564,0.01940928270042194,0.0036568213783403658,0.006751054852320675,0.0073136427566807315,0.0,0.0,0.0,0.0002812939521800282,0.0002812939521800282,0.0,0.0,0.0,0.010970464135021098,0.009845288326300985,0.0,0.0,0.038537271448663854,0.023628691983122365,0.001969057665260197,0.0005625879043600564,0.0,0.0,0.001969057665260197,0.0,0.0,0.0,0.0,0.0,0.0,0.259915611814346,0.0,0.18762306610407878,0.529676511954993,1.0,0.5029535864978903,0.32208157524613223,0.37805907172995784,0.021940928270042195,0.027566807313642756,0.17721518987341772,0.03150492264416315,0.09142053445850915,0.09704641350210971,0.030942334739803096,0.21237693389592124,0.023347398030942337,0.19943741209563998,0.2877637130801688,0.029254571026722926,0.05232067510548523,0.00309423347398031,0.0,0.7561181434599157,0.0,0.0,0.0,0.0,0.01940928270042194,0.013783403656821378,0.0036568213783403658,0.006751054852320675,0.005907172995780591,0.05063291139240507,0.016033755274261603,0.027566807313642756,0.0016877637130801688,0.02137834036568214,0.013783403656821378,0.0,0.03938115330520394,0.02137834036568214,0.03881856540084388,0.007032348804500704,0.0033755274261603376,0.0,0.0014064697609001407,0.0
knife,0.5455386037910309,0.005085529357374018,0.012944983818770227,0.001155802126675913,0.0006934812760055479,0.00023116042533518263,0.00023116042533518263,0.0020804438280166435,0.0053166897827092,0.0,0.0,0.0,0.001155802126675913,0.0,0.010864539990753583,0.0030050855293573737,0.008552935737401755,0.008321775312066574,0.001155802126675913,0.0006934812760055479,0.00023116042533518263,0.0006934812760055479,0.00023116042533518263,0.0,0.0,0.0,0.011095700416088766,0.009246417013407305,0.0,0.0,0.03213129912159038,0.04368932038834951,0.001849283402681461,0.00046232085067036526,0.00023116042533518263,0.0,0.0013869625520110957,0.00023116042533518263,0.00023116042533518263,0.0,0.0,0.0,0.0,0.3261673601479427,0.0,0.16805362921867775,0.4655570966250578,0.4133148404993065,1.0,0.2790106333795654,0.37771613499768836,0.036292186777623664,0.04738788719371243,0.13245492371705964,0.0372168284789644,0.053166897827092,0.07258437355524733,0.01756819232547388,0.18793342579750347,0.019879796578825704,0.2082755432269995,0.268377253814147,0.026352288488210817,0.06680536292186777,0.0030050855293573737,0.0,0.6324549237170597,0.0,0.0,0.00046232085067036526,0.0,0.021729079981507166,0.012251502542764678,0.004160887656033287,0.006934812760055478,0.0053166897827092,0.04415164123901988,0.06380027739251039,0.13060564031437819,0.013638465094775775,0.10841423948220065,0.06680536292186777,0.0,0.047619047619047616,0.03305594082293111,0.04854368932038834,0.022884882108183076,0.00439204808136847,0.0,0.0020804438280166435,0.0
spoon,0.4774723717767073,0.003967129498441485,0.01558515160102012,0.0008500991782374611,0.0,0.00028336639274582036,0.00028336639274582036,0.0056673278549164065,0.003117030320204024,0.0008500991782374611,0.0,0.0,0.00028336639274582036,0.0,0.016151884386511762,0.004533862283933126,0.010201190138849533,0.009351090960612072,0.0017001983564749223,0.0008500991782374611,0.0,0.00028336639274582036,0.0,0.0,0.0,0.0,0.011618022102578635,0.011051289317086994,0.0,0.0,0.035987531878719184,0.020119013884953248,0.0034003967129498445,0.0,0.0,0.0,0.0008500991782374611,0.0,0.0,0.0,0.00028336639274582036,0.00028336639274582036,0.0,0.3326721450835931,0.0,0.13686596769623122,0.5301785208274299,0.3244545196939643,0.34202323604420515,1.0,0.5953527911589686,0.04788892037404364,0.04363842448285634,0.13516576933975633,0.039954661377160666,0.07339189572116747,0.09719467271181638,0.02408614338339473,0.07594219325587985,0.03173703598753188,0.14933408897704734,0.2694814395012752,0.029470104845565316,0.06574100311703032,0.005950694247662228,0.0,0.5925191272315105,0.0,0.0,0.0,0.0,0.02210257863417399,0.028053272881836212,0.006800793425899689,0.00850099178237461,0.011334655709832813,0.04335505809011051,0.06800793425899689,0.1739869651459337,0.014735052422782658,0.12156418248795693,0.0750920940776424,0.0,0.05298951544346841,0.03683763105695665,0.052422782657976764,0.01785208274298668,0.005383961462170587,0.00028336639274582036,0.0028336639274582033,0.0
bowl,0.4072563633806778,0.006750105470397975,0.01279707495429616,0.0023906623540992824,0.0005625087891998312,0.0005625087891998312,0.00042188159189987344,0.005343833497398397,0.004640697510898607,0.0005625087891998312,0.000703135986499789,0.0,0.0008437631837997469,0.0,0.015890873294895233,0.008015750246097596,0.03459429053578962,0.023625369146392912,0.0023906623540992824,0.0012656447756996202,0.0018281535648994513,0.0012656447756996202,0.000703135986499789,0.0009843903810997047,0.0012656447756996202,0.0,0.013359583743495992,0.011250175783996624,0.0,0.0,0.03670369849528899,0.016734636478694977,0.00576571508929827,0.0008437631837997469,0.00042188159189987344,0.0001406271972999578,0.0025312895513992404,0.00042188159189987344,0.0005625087891998312,0.0001406271972999578,0.0008437631837997469,0.0002812543945999156,0.0005625087891998312,0.3072704261004078,0.0,0.10603290676416818,0.3960061875966812,0.1890029531711433,0.22978484038813105,0.2954577415272113,1.0,0.07270426100407819,0.07509492335817747,0.1026578540289692,0.08718886232597384,0.10195471804246942,0.10125158205596962,0.02545352271129236,0.0720011250175784,0.024750386724792576,0.08648572633947404,0.2508789199831247,0.0649697651525805,0.08943889748277317,0.01153143017859654,0.0,0.4775699620306567,0.0,0.0,0.011109548586696667,0.0,0.04781324708198565,0.029391084235691183,0.00829700464069751,0.02545352271129236,0.011109548586696667,0.0423287863872873,0.07425116017437772,0.15440866263535366,0.013218956546196035,0.13950217972155812,0.0992828012937702,0.0,0.08367318239347489,0.03993812403318802,0.09042328786387287,0.01631275488679511,0.00956264941639713,0.001546899170299536,0.00576571508929827,0.0
banana,0.4137316094516273,0.028087382969237625,0.032991529201961654,0.020062416406598303,0.0,0.005349977708426215,0.0017833259028087382,0.022737405260811413,0.010254123941150245,0.0026749888542131075,0.00044583147570218456,0.0,0.0013374944271065537,0.00044583147570218456,0.012483281319661168,0.007579135086937137,0.017387427552385197,0.00980829246544806,0.0022291573785109225,0.00044583147570218456,0.0035666518056174765,0.004012483281319661,0.00044583147570218456,0.0,0.0,0.0,0.021845742309407043,0.028533214444939812,0.0,0.0,0.04681230494872937,0.006241640659830584,0.003120820329915292,0.0013374944271065537,0.00044583147570218456,0.00044583147570218456,0.00044583147570218456,0.00044583147570218456,0.0,0.0,0.0,0.0013374944271065537,0.00044583147570218456,0.1301827909050379,0.0,0.019170753455193933,0.132857779759251,0.034774855104770394,0.06999554168524297,0.07534551939366918,0.23049487293802942,1.0,0.224699063753901,0.030316540347748548,0.21266161390994204,0.020062416406598303,0.0316540347748551,0.003120820329915292,0.006687472135532768,0.00891662951404369,0.034329023629068214,0.10031208203299152,0.01872492197949175,0.034329023629068214,0.00980829246544806,0.0,0.20196165849308959,0.0,0.0,0.00044583147570218456,0.0,0.01382077574676772,0.015158270173874274,0.007579135086937137,0.004012483281319661,0.00891662951404369,0.012037449843958983,0.029870708872046365,0.047703967900133745,0.006687472135532768,0.0432456531431119,0.04190815871600535,0.0,0.03700401248328132,0.01382077574676772,0.024966562639322336,0.00490414623272403,0.005349977708426215,0.0,0.0,0.0
